"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"New Zealand","NZL","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","SP.MTR.1519.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Wanted fertility rate (births per woman)","SP.DYN.WFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","68.7","68.4","68.5","68.5","68.5","68.3","68.1","68.4","68.1","68.4","68.2","68.7","69","68.4","68.9","69","69.3","68.9","69.8","69.8","70","70.5","70.7","70.8","71.2","71","71","71.3","71.4","71.8","72.5","73.3","73.1","73.8","74.2","74.1","74.3","74.7","75.5","75.5","76.1","76.4","76.7","77","77.5","77.9","78","78.2","78.4","78.8","79.1","79.4","79.7","79.6","79.73","79.91","80","80.2","80","80.3","80.5","80.5","81.2","",
"New Zealand","NZL","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","22.5","21.7","20.9","20","19.3","18.7","18.3","17.9","17.6","17.2","16.9","16.5","16.2","15.8","15.4","14.9","14.5","14","13.5","13.1","12.8","12.4","12.1","11.9","11.6","11.3","11","10.6","10.2","9.7","9.2","8.7","8.2","7.8","7.5","7.2","6.9","6.7","6.5","6.3","6.1","5.9","5.8","5.7","5.6","5.5","5.4","5.3","5.3","5.2","5.2","5.1","5","4.8","4.7","4.6","4.4","4.3","4.2","4.1","4","3.9","3.9","",
"New Zealand","NZL","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","8.79","8.98","8.89","8.84","8.83","8.72","8.86","8.43","8.88","8.69","8.81","8.49","8.51","8.5","8.3","8.1","8.13","8.26","7.85","8.08","8.48","7.97","8.03","8.07","7.8","8.4","8.25","8.3","8.26","8.12","7.89","7.55","7.67","7.58","7.44","7.57","7.57","7.26","6.87","7.33","6.91","7.16","7.1","6.95","6.95","6.54","6.75","6.75","6.85","6.73","6.53","6.86","6.82","6.65","6.87","6.85","6.61","6.92","6.78","6.87","6.41","6.83","7.53","",
"New Zealand","NZL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","52.384","54.052","53.575","55.772","57.016","59.178","64.365","66.921","66.759","65.089","64.608","67.866","68.447","63.653","60.076","54.72","50.165","47.258","43.068","41.567","38.975","38.49","35.395","33.156","30.996","30.64","30.67","32.114","32.957","34.514","35.883","34.389","33.443","32.629","31.937","33.598","33.251","32.901","29.721","29.495","28.783","27.737","26.03","26.114","27.283","27.297","28.168","31.612","32.986","30.436","29.546","26.586","25.076","22.103","19.451","18.869","16.385","15.487","13.323","13.616","12.853","12.63","11.799","",
"New Zealand","NZL","Prevalence of moderate or severe food insecurity in the population (%)","SN.ITK.MSFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","11.3","13.3","13.9","14","14.5","15.1","","",
"New Zealand","NZL","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","7","12","8","9","11","13","19","15","14","16","25","34","34","34","35","33","48","39",
"New Zealand","NZL","Children in employment, wage workers, male (% of male children in employment, ages 7-14)","SL.WAG.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.267","11.393","10.458","8.782","6.44","6.324","6.853","7.804","7.297","6.256","5.476","5.125","4.434","3.565","3.514","3.562","3.396","4.082","6.101","6.225","6.251","6.516","5.307","4.794","4.974","4.812","4.285","4.191","3.828","4.249","3.675","3.083","3.533",
"New Zealand","NZL","Share of youth not in education, employment or training, total (% of youth population)","SL.UEM.NEET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.79","11.12","10.73","10.98","11.24","14.25","13.65","13.46","13.78","12.22","11.65","11.54","12.18","11.92","12.05","11.62","12.94","11.84","11.56","11.68",
"New Zealand","NZL","Financial intermediary services indirectly Measured (FISIM) (constant LCU)","NV.FSM.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","-5.42433869581151","13.1640253636031","12.2498625068376","-0.266578725244301","3.92581447224256","-6.33338678654748","4.37617847507681","18.4643242867864","-1.84593706039061","10.2092759547049","-2.83551540799053","-5.41397111970576","17.4089072025966","0.582640090856998","-12.4009949763919","17.0175489266165","0.219117080528378","7.1576550861971","8.82731727627373","0.384845864437764","-4.35466433155213","4.78931372120022","3.62887288100112","-1.84554476412448","-0.578532888983858","11.2210255582388","-3.07813013137708","5.20017522590899","0.470369764942944","-14.7174010854642","9.07276425695393","2.25109825592938","-7.94701745155353","12.4440982356267","5.00605628171324","-0.872787845358687","5.04194685712484","2.22995068033912","0.479583077866323","-3.87221518174117","6.79907573246371","-2.00960083088555","3.16804869609884","0.118668766404213","3.49681834780588","",
"New Zealand","NZL","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","NV.AGR.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31596.6645714552","27380.5939848899","32184.4028491414","31555.9549403538","34636.096427794","37538.4553992639","40842.5116230328","39778.0246614672","37222.6458218679","40970.8102741073","37436.0781796566","37273.312356225","43569.3945530601","44091.0087587225","47664.7356396576","46553.878375825","39202.6739206087","43694.1945992285","47631.1315648704","42168.5456107287","46315.7930744643","49509.2201734795","51136.5826489531","53436.1924010234","54292.8774835569","48387.0775148404","46678.2101263618","52169.8304475904","50833.9054531586","50023.3549937378","48488.9259512986","49776.347050621","",
"New Zealand","NZL","External balance on goods and services (current LCU)","NE.RSB.GNFS.CN","","","","","","","","","","","-173349000","55000000","240000000","14000000","-1244000000","-789000000","-360000000","-251000000","132000000","-321000000","-261000000","-887000000","-986000000","-435000000","-1077000000","-1030000000","292000000","1460000000","2793000000","536000000","697000000","2801000000","2467000000","3088000000","2484000000","1802000000","1599000000","1461000000","1430000000","566000000","3564000000","4670000000","4107000000","2550000000","444000000","-2360000000","-664000000","226000000","-476000000","4512000000","4668000000","3301000000","1513000000","3748000000","1968000000","2597000000","2218000000","2862000000","-96000000","763000000","-1722000000","-13896000000","-20614000000","",
"New Zealand","NZL","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","-1.93114222494083","9.33863409436771","21.3207217535848","13.2778496139715","-21.5963993063948","-1.50261777537735","1.19986680663673","1.63448539740283","12.532284175632","-6.89374265308371","10.9750325218293","1.45477994796602","-0.791133500737303","11.5343586225529","1.52569067172084","2.0309390265967","8.6645653485203","0.189556890615165","15.8008542904105","1.27905787163837","-3.70114225093089","7.42353665324305","7.12440006166781","14.2952193193152","6.29549008726356","6.32660027545407","0.933737025838127","3.13895423285615","9.24471317039493","1.1183131830319","4.27259618965149","7.35728458475002","13.1659259590959","13.3647171792835","4.87005944910135","-1.67128396415241","10.5460181531592","-3.16572467005575","-9.35904953731415","11.494543343288","6.57299278164749","1.3266634647098","8.12766060172709","7.41943757855921","2.27399332600238","5.19209803323012","7.22695011939507","3.93883370805028","1.03542070069432","-15.9092746830697","17.3325499952651","4.66642569283987","",
"New Zealand","NZL","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","24.3166195117334","24.4493070751276","23.9075203252033","27.2144332137811","35.0049455984174","27.6782578152441","27.3274133486107","25.2509109505849","22.1714608009024","23.6567452647855","21.5270281491323","25.2659574468085","26.4783892941106","26.8512260401741","29.0175900442743","27.03061203341","25.1082773972012","22.6313852946587","21.0901521308297","23.3708834150811","20.4710549476533","17.5444600945147","18.6659858300887","21.2249482707656","22.5816777041943","23.6533106114136","23.1451716600231","22.9289700901589","20.8114129519031","23.2325640957705","22.0345630387436","22.9520169059606","22.7465398243836","24.128385766287","25.2816076708571","25.4208681883182","23.7593311783447","24.7759451018626","22.7273687211598","19.7352642982497","20.1748777920941","20.5600150213585","21.1196630711652","22.1364536484577","22.991442074339","23.1447511129731","23.084350136536","23.6396031975344","23.9332011640478","23.6808790528515","22.9334861825898","25.160205464554","25.7865982772444","",
"New Zealand","NZL","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","","","","","","","","","","","1410346000","1676000000","1882000000","2504000000","3539000000","3152000000","3816000000","3950000000","3931000000","4896000000","5185000000","7410000000","8785000000","9932000000","12125000000","13042000000","14551000000","14762000000","14792000000","17344000000","15584000000","13328000000","14622000000","17951000000","20459000000","22763000000","23400000000","24033000000","22232000000","26306000000","26406000000","29542000000","30749000000","34866000000","39075000000","41420000000","40867000000","46250000000","43047000000","38347000000","41024000000","43799000000","45934000000","51533000000","55800000000","59111000000","62641000000","68726000000","73277000000","76507000000","75220000000","90225000000","100347000000","",
"New Zealand","NZL","Changes in inventories (current US$)","NE.GDI.STKB.CD","","","","","","","","","","","60573412.4762011","113098672.821696","-99659698.5901799","299151245.304021","999724214.009928","-324147278.066411","57482462.9773967","131332082.551595","-257107023.411371","470800360.613042","-31847133.7579618","137374073.765715","180626365.622724","246451104.100946","576065539.769781","-78772378.516624","310519645.120406","-255648406.066233","-73429951.6908213","762857311.948867","-92033705.8507142","-49516092.7301373","331773713.313484","791991593.385322","711887172.59906","785069075.451647","561259886.221729","515034987.076845","142112742.775936","797654263.324511","623106310.104071","789385568.391093","539208438.06989","768901917.674362","1105210084.03361","774484263.887911","-171843589.909863","1183949437.78937","35847332.5367259","-531575988.506465","621111823.913608","1001729566.0964","639237177.609311","1512209235.4615","1045267262.11874","507679701.528967","1026783383.5123","1520525315.44388","1006740432.7946","519805649.345302","-259393559.474085","1222945253.92559","1038560302.64924","",
"New Zealand","NZL","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","7062314893.91377","8035179832.28439","9352932233.82556","10192912010.321","11069913352.7432","10643459614.01","10012532296.5882","8844465907.70411","8743842117.19172","8091373280.56626","8554213288.23724","10135823846.3014","10695484928.2589","11771511358.2873","12651200334.7339","13747967712.1289","13753823462.7521","14495849648.7038","14260215833.6094","14917355602.4338","14419012883.7671","12216351749.5075","12547116930.2115","14704406980.5959","16952438501.3686","18552843668.8227","19441957495.7722","19792480343.1022","19121437263.5506","21138225561.8124","21106759183.3888","22933284750.4315","24767127739.326","28344805174.4277","30662355340.923","32420824630.8339","31882234348.5765","34360776164.1591","31896137659.3037","28684351540.2988","29768850921.3898","31555859760.4561","33276276783.068","36437571087.3621","39387379835.7712","40714098920.832","41668341498.2827","44465939782.7717","46787149008.8739","48064107114.8381","47215973081.818","52047191199.2887","53129495284.0879","",
"New Zealand","NZL","Gross fixed capital formation, private sector (current LCU)","NE.GDI.FPRV.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","8444928258.86086","9061191443.36548","9248366254.64182","9068254328.00433","8821925765.7909","9947621820.4641","11050362802.6988","11045064941.8574","11310817831.5522","11808772816.8204","12183121742.0109","12463883958.9254","12658121654.8406","13428892414.4424","14687905995.5718","14931585976.0456","15617598633.17","16758953259.2967","17115149845.7086","16776689272.8255","18338927108.2132","20032706288.4639","20951278787.9845","22448484806.2205","24355833260.6914","25275883470.7718","26337821091.7206","27236440663.1915","28166836241.915","30505759165.9548","32353988040.2378","33417404069.1086","35934424240.311","36898075628.9336","38068645548.2139","37900153768.3711","39214828013.0407","40753418295.298","39658964765.7735","41259630049.3384","42423549225.0562","43396806778.3608","44716654056.0331","44777252044.143","46859743022.0192","49784689412.298","50559157586.4293","52354917624.0869","53838082951.2369","53704324691.8531","44235567565.6828","44851890723.339","47536663470.4231","",
"New Zealand","NZL","Gross national expenditure (constant LCU)","NE.DAB.TOTL.KN","","","","","","","","","","","80464410000","82099963000","87432026000","97960467000","106724634000","98302728000","97023173000","93588592000","92968515000","94295512000","93091918000","97754381000","98372727000","101799237000","107167754000","107406622000","109668428000","110790044000","112667277000","117563451000","116266296000","110815293000","112856335000","119628317000","127297709000","133592701000","138770853000","142176017000","143677302000","151319288000","152574126000","159064990000","166733630000","179618995000","190574717000","199849330000","201997239000","213615048000","210057493000","205217749000","211763944000","220020792000","224672782000","234420465000","244779417000","252801000000","264863206000","278983030000","290867809000","299011605000","301710502000","324641839000","332427970000","",
"New Zealand","NZL","Gross national expenditure deflator (base year varies by country)","NE.DAB.DEFL.ZS","","","","","","","","","","","7.45115511317364","8.44701964116598","8.96582220341091","9.54262498564855","10.7257336670745","12.5062653398591","14.7717288116314","17.0074147498661","19.0139640285746","22.1304275859916","26.0484481585179","30.6032319922316","34.9822568200229","37.0218884842919","40.423540088374","46.3751667006155","52.5784868549406","57.5024593365086","60.2082537239273","63.0289425580064","64.9113307952977","66.0423286522376","67.2013671186469","68.02068443377","69.0145963271028","70.6872451063026","71.7023768672806","72.6936948866699","73.3567505325232","74.4531655475408","76.2095140561382","77.9819619641003","78.6140144612698","79.0283900653158","80.8680198643559","82.7118109427737","85.4798812373866","87.2822405282984","90.3952519322888","92.484690493316","93.8181430923859","95.3228093097674","96.131359605455","97.7081928405867","98.3460958238985","100","101.613962945083","103.18297854891","105.294910788839","107.792471800551","109.28091591588","114.741217936484","122.974910925816","",
"New Zealand","NZL","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","45751393852.752","46142883244.1291","49304468348.4719","53014235255.1474","55600374483.5161","55847766523.1263","54326814623.6859","53454135532.3489","54773453512.0905","54402481912.1672","54424217298.0701","55508688087.3098","55003808992.4859","56649525968.0259","58547559057.8636","59382923691.1383","61307821963.4234","62764010530.1696","64138344810.7533","65535332205.9311","65992184661.5178","64688832789.9719","65061111246.7093","67069752959.431","70199760804.756","73073024285.6396","76062577799.4735","78195060583.3435","80224845621.4369","82470597465.0883","83641801983.9956","86223586185.2543","89801384264.0214","95002709252.2534","99896696943.8101","105023264003.905","108353379940.376","112713491518.332","113313818581.217","114362692515.56","116785144092.47","120066177583.291","122073308809.428","126163839676.424","130212838438.606","135072089820.255","142282811067.139","148764078871.668","155137362924.737","160067596715.424","163348629508.883","173314059171.185","177650762391.255","",
"New Zealand","NZL","Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)","NE.CON.PRVT.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49083568612.4132","47936612785.319","48110580034.0028","49866424095.9972","53077901844.1145","55282521081.1922","58059078559.2199","59650191975.8596","61333677154.8043","63211144610.0683","64104846494.8689","65838366736.4588","69116044677.2374","73405198714.5935","77327943615.6704","80893514551.5436","83216678552.8235","86374272056.8028","85684558887.9492","86995475524.0995","88901424774.0296","91706464046.7234","93824098943.3324","97406605561.647","100628089749.392","104881065061.35","111618085838.45","117001082727.314","122334813673.705","125300735126.387","125386948914.431","132879883053.045","136524740682.529","",
"New Zealand","NZL","Households and NPISHs Final consumption expenditure (constant LCU)","NE.CON.PRVT.KN","","","","","","","","","","","49154198000","49373357000","52858366000","57327491000","59627140000","59186591000","57251396000","55391574000","56381282000","56115678000","55980797000","57126189000","56338560000","58075087000","60324928000","61149580000","63668028000","65475775000","67431030000","68158741000","68540333000","66938723000","67181651000","69633513000","74118023000","77196555000","81073742000","83295574000","85646394000","88268091000","89516057000","91936746000","96513698000","102503076000","107980800000","112959766000","116203834000","120613100000","119649984000","121480549000","124142018000","128058977000","131016044000","136018659000","140517142000","146456000000","155863581000","163380402000","170828428000","174970043000","175090432000","185553571000","190643253000","",
"New Zealand","NZL","Households and NPISHs Final consumption expenditure (current LCU)","NE.CON.PRVT.CN","","","","","","","","","","","3704498000","4246000000","4796000000","5510000000","6258000000","7157000000","8242000000","9235000000","10424000000","12152000000","14355000000","16878000000","19280000000","20995000000","23813000000","28149000000","32839000000","37501000000","40704000000","43544000000","45843000000","45655000000","46449000000","48424000000","52180000000","55501000000","59286000000","61675000000","64420000000","66794000000","69389000000","72751000000","77671000000","82797000000","88656000000","94636000000","100218000000","105797000000","109357000000","113015000000","117588000000","124212000000","127889000000","133880000000","139369000000","146456000000","157266000000","167040000000","177166000000","184853000000","187355000000","206614000000","226310000000","",
"New Zealand","NZL","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","2.407118336512","6.08073152324981","4.04624413689341","8.25231709060084","4.88613244730072","-0.774721996134247","4.06821724646514","4.65942750836174","-1.32050596418097","0.917606205482315","1.8374691414316","0.558037156157482","2.7284465797256","1.81867534821099","1.73313343075208","0.677964526478263","1.30598317367625","0","5.29071670387341","1.05899839748358","-0.992746034993203","1.14839021527548","1.60559281963306","2.89776361524672","1.75857931670431","1.76402773528631","3.34559347129581","2.9760338716722","1.55531744383227","1.1404782588879","3.93055175447392","1.55685178449332","5.30100082487751","4.7152769429408","6.24384910908174","2.80238503496139","4.72261432919383","3.84542864475583","-0.476471874958733","2.01129155266739","1.61454891642994","-0.276111608270895","1.90792713619359","3.03554144997906","2.03279289118692","1.84897954863021","3.77615294395677","3.3231081816957","5.77630633638641","6.90082938172343","7.9108087009288","2.03811773134926","",
"New Zealand","NZL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","1000000","1000000","0","","","0","2000000","5000000","3000000","","","","","","1000000","2000000","","10000000","7000000","0","","","","","34000000","4000000","","3000000","","","","","1000000","1000000","","1000000","","1000000","0","","","","","","","75000000","","","1000000","6000000","","9000000","","","","20000000","",
"New Zealand","NZL","Military expenditure (current USD)","MS.MIL.XPND.CD","101219676.097036","96678751.2194031","96323106.1438221","100042547.629708","123402030.606484","126982427.550842","148221481.26931","149591230.887079","135520021.683203","147560023.609604","171920027.507204","180841169.784024","206172013.195009","246331492.972427","291444123.102643","292259947.351158","271671526.236703","307431743.844086","388573502.345957","436892310.899722","676939260.529084","660354444.434806","608767756.507905","567555469.444203","530331804.602067","529191398.508429","691134040.017563","925756538.570484","961838312.368973","959602906.43782","1057749671.87686","989033810.015518","870398917.171109","866788074.638883","979531816.995944","1146415728.27257","1238271986.80276","1180888906.52068","969356349.524957","970306041.9875","858414919.473911","796636889.122438","865788852.968518","1091067206.43873","1193495610.74877","1290641961.84914","1359530752.05294","1591740762.99788","1534982791.09377","1462024510.98675","1756916553.18014","1937686540.63406","1953081553.6183","1952413462.24814","1994775497.22439","1734778849.00364","1921815616.69147","2145345647.77","2302338733.47458","2726151285.43177","2810182349.12395","2905571074.96464","2829085839.02203","",
"New Zealand","NZL","Logistics performance index: Ability to track and trace consignments (1=low to 5=high)","LP.LPI.TRAC.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68","","","3.67","","3.58","","3.333333","","3.581269","","3.92","","","","3.8","",
"New Zealand","NZL","Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)","LP.LPI.ITRN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77","","","3.36","","3.27","","3.671443","","2.77076","","3.43","","","","3.2","",
"New Zealand","NZL","Lead time to export, median case (days)","LP.EXP.DURS.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","","","1.26","","2","","","","","","","","","","","",
"New Zealand","NZL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.120749","0.443681","1.10095","2.06335","4.69391","7.76299","11.2436","20.1981","21.4688","23.7515","25.1163","26.8784","28.8326","29.5475","31.1741","31.4454","32.4618","32.8918","33.6194","34.0228","34.813","35.2628","36.3045","37.3153",
"New Zealand","NZL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.072739396","0.301567973","0.866890338","1.592399808","2.07663203","2.836468263","4.023793547","6.606110652","9.934965444","13.21726033","14.99529113","20.73466868","36.38977914","39.99724014","58.82386213","62.02223379","64.65269018","74.16558207","85.41463968","90.96435436","100.7038503","108.4446201","109.2290151","108.3670897","110.0137882","111.6027902","107.0856263","112.9769538","121.9886768","130.674682","134.8432405","130.5976242","121.2131234","123.2134933","113.9631575","114.6898687","",
"New Zealand","NZL","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3913","3913","3908","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Air transport, freight (million ton-km)","IS.AIR.GOOD.MT.K1","","","","","","","","","","","35.7999992371","41.5","48.7000007629","68.5999984741","110.3000030518","114.5","136.6999969482","140.6999969482","164","176.3000030518","185.8999938965","199.6000061035","221.3999938965","262.8999938965","288.3999938965","305.3999938965","318.6000061035","335.3999938965","320.299987793","317.3999938965","325.1000061035","379.8999938965","409.8999938965","473","555.5999755859","580.299987793","745","928.4000244141","826.200012207","855.5999755859","817.137","762.982","687.521","800.524","748.833","781.469","819","868.14","920.847","799.295","468.638","892.848","975.021","934.540524","999.3047112","1155.45872005615","1231.85419306685","1335.95320545677","1349.29523130803","1207.88220494","773.953135823","317.589119892521","","",
"New Zealand","NZL","Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100)","IQ.SPI.PIL3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.20625","50.91875","52.21875","52.6375","52.6375","50.475","50.18125","50.7","49.5125","51.5125","60.59375","62.20625","72.2125","71.5","71.51875","71.43125","82.88125","82.88125","",
"New Zealand","NZL","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2290","2424","2547","2683","3011","2967","3128","3368","3622","3660","3869","3550","3390","1866","2517","3435","6192","8259","4519","6541","5585","5507","5109","5028","4900","5112","5212","5952","4468","4803","5051","4708","5674","5167","6092","5317","5311","5146","5221","5690","5417","6522","","",
"New Zealand","NZL","Public private partnerships investment in water and sanitation (current US$)","IE.PPN.WATR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Investment in water and sanitation with private participation (current US$)","IE.PPI.WATR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Procedures to build a warehouse (number)","IC.WRH.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","","","","",
"New Zealand","NZL","Tax payments (number)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","8","8","8","8","8","8","8","8","7","7","7","7","","","","",
"New Zealand","NZL","Firms expected to give gifts in meetings with tax officials (% of firms)","IC.TAX.GIFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",
"New Zealand","NZL","Start-up procedures to register a business (number)","IC.REG.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","","","","",
"New Zealand","NZL","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2","0.2","0.2","0.1","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.2","0.2","","","","",
"New Zealand","NZL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3.5","3.5","","","","",
"New Zealand","NZL","Start-up procedures to register a business, male (number)","IC.REG.PROC.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","","","","",
"New Zealand","NZL","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","12","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","","","","",
"New Zealand","NZL","Cost of business start-up procedures, female (% of GNI per capita)","IC.REG.COST.PC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2","0.2","0.2","0.1","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.2","0.2","","","","",
"New Zealand","NZL","Strength of legal rights index (0=weak to 12=strong)","IC.LGL.CRED.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","12","12","12","","","","",
"New Zealand","NZL","Cost to import, documentary compliance (US$)","IC.IMP.CSDC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","80","80","80","80","80","","","","",
